graph_id,graph_hash,m,n,sample_id,seed,delete_probability,probability_bucket_index,attempt_index,deleted_cross_edges,deleted_edge_count,num_edges,L,x_star_bits,x_star_index,mis_size,x_star_left_count,x_star_right_count
cklr_m9_s192_688a3f585bb2417b,688a3f585bb2417b,9,33,192,1075951826312854894,0.11,4,13,"[[0,4,0],[0,7,0],[1,0,1],[1,1,2],[1,4,0],[2,1,2],[2,6,0],[2,6,1],[3,0,0],[3,3,0],[3,3,2],[3,6,0],[4,2,1],[4,2,2],[4,5,1],[4,7,2],[5,0,1],[5,1,1],[5,6,0],[5,7,2],[6,3,2],[6,6,0],[6,7,2],[7,1,1],[7,6,0],[8,0,1],[8,1,1],[8,3,1],[8,3,2],[8,4,2]]",30,210,8019,"[1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",511,9,9,0
cklr_m9_s193_31a70923ca5a6d5f,31a70923ca5a6d5f,9,33,193,2656979146652686597,0.11,4,14,"[[0,1,0],[0,6,2],[1,4,0],[1,6,1],[1,7,0],[2,1,0],[2,5,1],[3,7,2],[4,0,0],[4,1,1],[4,3,1],[4,5,1],[4,6,2],[5,1,2],[5,3,2],[6,1,1],[6,3,1],[6,4,1],[7,2,2],[7,3,0],[8,0,2]]",21,219,8316,"[1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",511,9,9,0
cklr_m9_s194_a0eea73d96a6127f,a0eea73d96a6127f,9,33,194,339338155896061425,0.11,4,15,"[[0,2,1],[0,3,2],[0,4,2],[1,3,2],[1,5,0],[1,5,1],[1,7,0],[1,7,2],[3,0,1],[3,4,1],[3,6,0],[3,6,1],[3,7,2],[5,0,1],[6,1,1],[6,5,2],[7,1,2],[7,6,2],[8,0,0],[8,0,1],[8,2,0],[8,6,1]]",22,218,8283,"[1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",511,9,9,0
cklr_m9_s195_2a1ede3bc4add1c5,2a1ede3bc4add1c5,9,33,195,704017641198924095,0.11,4,16,"[[0,6,0],[1,6,0],[1,7,2],[2,5,0],[2,7,2],[3,0,0],[3,7,2],[4,4,1],[4,7,1],[5,1,0],[5,4,1],[5,5,1],[5,7,2],[6,2,2],[6,5,2],[6,6,2],[7,0,0],[8,3,1],[8,5,2],[8,6,2]]",20,220,8349,"[1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",511,9,9,0
cklr_m9_s196_267d3f6da4d9c612,267d3f6da4d9c612,9,33,196,995924181229872502,0.11,4,17,"[[0,2,2],[0,7,1],[1,0,2],[1,2,2],[1,3,0],[1,5,0],[2,4,0],[2,7,0],[3,1,2],[3,3,0],[3,4,0],[4,3,2],[4,5,2],[4,6,2],[4,7,0],[5,2,0],[6,0,0],[6,2,2],[6,5,0],[8,3,0]]",20,220,8349,"[1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",511,9,9,0
cklr_m9_s197_e2481ec942d8e5c8,e2481ec942d8e5c8,9,33,197,5736353780262667033,0.11,4,18,"[[0,0,2],[0,1,2],[0,4,1],[0,7,1],[1,1,0],[1,5,0],[1,5,1],[2,0,0],[2,1,2],[2,5,1],[3,0,0],[3,1,2],[3,2,0],[3,2,2],[3,7,0],[3,7,1],[4,0,0],[4,7,0],[5,2,2],[7,0,2],[7,2,0],[7,4,0],[7,7,2],[8,1,1],[8,1,2],[8,3,2]]",26,214,8151,"[1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",511,9,9,0
cklr_m9_s198_bd10eb8dc04f8bc3,bd10eb8dc04f8bc3,9,33,198,8687188939605036162,0.11,4,19,"[[0,4,0],[1,2,1],[1,3,2],[1,6,2],[2,0,0],[2,3,0],[2,4,0],[3,1,1],[3,4,0],[3,5,2],[3,7,2],[4,2,2],[4,3,0],[4,6,2],[4,7,0],[5,0,2],[5,1,1],[5,1,2],[5,2,1],[5,7,0],[6,2,0],[7,0,2],[7,1,0],[7,4,0],[7,5,0],[7,7,2],[8,2,0],[8,7,1]]",28,212,8085,"[1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",511,9,9,0
cklr_m9_s199_074316cf52fbbf46,074316cf52fbbf46,9,33,199,2138794192439160564,0.11,4,20,"[[0,0,2],[0,3,2],[0,5,1],[1,1,1],[2,0,2],[2,2,2],[2,3,1],[2,6,0],[3,0,0],[3,2,2],[3,3,2],[3,4,0],[3,4,1],[3,4,2],[3,6,0],[3,7,2],[4,2,2],[4,3,2],[4,5,2],[4,6,0],[5,1,1],[5,1,2],[5,5,0],[5,7,1],[6,1,0],[6,1,2],[6,3,2],[6,5,1],[6,6,1],[6,7,0],[7,0,2],[7,2,1],[7,3,0],[7,3,1],[8,2,1],[8,5,1]]",36,204,7821,"[1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",511,9,9,0
cklr_m10_s00_34e0e3471de76b15,34e0e3471de76b15,10,37,0,3668092144798451278,0.03,0,1,"[[0,1,2],[0,7,1],[1,8,2],[2,4,1],[2,5,2],[3,0,2],[4,1,1],[4,4,2],[6,1,0],[7,0,0],[9,5,2],[9,6,2]]",12,285,11914,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s01_96f8612381c4d0be,96f8612381c4d0be,10,37,1,3508279512691626182,0.03,0,2,"[[0,7,1],[1,6,1],[2,8,1],[4,0,2],[5,2,1],[5,3,0],[5,6,0],[8,8,1],[9,4,0],[9,8,0]]",10,287,11988,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s02_a487ec3ee5b8fe91,a487ec3ee5b8fe91,10,37,2,6935675783428753530,0.03,0,3,"[[0,2,1],[0,3,2],[0,6,1],[1,1,0],[1,8,1],[5,4,0],[7,5,0]]",7,290,12099,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s03_c7ee19b5b76a5dcd,c7ee19b5b76a5dcd,10,37,3,5676824739045395789,0.03,0,4,"[[2,3,1],[3,0,1],[3,4,2],[3,7,2],[5,7,1],[8,3,2]]",6,291,12136,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s04_fa138284bde69734,fa138284bde69734,10,37,4,582414131608091303,0.05,1,1,"[[0,8,2],[2,3,0],[3,0,1],[3,5,2],[4,0,0],[4,6,2],[4,8,1],[6,1,1],[6,5,1],[7,1,0],[7,1,2],[7,4,0],[8,8,2]]",13,284,11877,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s05_7359e525c1e796ff,7359e525c1e796ff,10,37,5,1817852913996040915,0.05,1,2,"[[0,6,2],[3,0,0],[3,2,1],[3,4,1],[4,3,2],[4,5,1],[4,8,2],[5,6,1],[5,7,0],[6,3,2],[8,5,0]]",11,286,11951,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s06_b8aa031771441d9e,b8aa031771441d9e,10,37,6,2012710298933960294,0.05,1,3,"[[0,0,1],[0,3,0],[0,3,1],[1,0,1],[1,5,2],[1,7,0],[2,8,1],[3,2,1],[3,3,1],[3,5,2],[4,0,0],[4,2,0],[5,0,0],[5,0,2],[5,2,2],[5,7,0],[6,4,2],[6,7,2],[7,7,2],[8,1,2],[8,3,0],[9,4,1]]",22,275,11544,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s07_08780db02a465e7f,08780db02a465e7f,10,37,7,6444854245409520936,0.05,1,4,"[[0,0,2],[0,3,1],[0,4,1],[1,3,1],[2,8,0],[3,7,0],[4,0,2],[4,1,0],[4,5,2],[4,8,2],[6,4,1],[6,4,2],[7,1,0],[7,2,0],[8,2,1],[8,4,0],[8,8,1],[8,8,2],[9,2,0]]",19,278,11655,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s08_c449d9a5f695498f,c449d9a5f695498f,10,37,8,2633672220343913945,0.07,2,1,"[[0,2,2],[0,3,0],[0,7,2],[0,8,0],[0,8,1],[3,0,2],[4,1,1],[4,2,2],[4,5,2],[4,7,0],[5,5,0],[6,2,2],[6,6,1],[6,8,2],[7,1,2],[8,0,0],[8,7,0],[8,7,2],[9,1,0],[9,3,0],[9,6,2]]",21,276,11581,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s09_583ea74b6c96e70c,583ea74b6c96e70c,10,37,9,5267757283418645479,0.07,2,2,"[[0,4,2],[1,1,2],[2,0,0],[2,6,1],[4,5,2],[5,8,1],[5,8,2],[8,4,0],[8,8,1],[9,0,0],[9,8,2]]",11,286,11951,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s10_96582cd987ac129d,96582cd987ac129d,10,37,10,1622408484630586884,0.07,2,3,"[[0,0,0],[0,3,2],[1,0,2],[2,1,0],[3,6,1],[4,2,1],[4,3,0],[4,5,1],[5,1,2],[5,4,0],[5,4,1],[7,0,1],[7,4,2],[7,7,2],[8,4,1],[8,4,2]]",16,281,11766,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s11_bf883fb8ba213e3d,bf883fb8ba213e3d,10,37,11,1965902324678104371,0.07,2,4,"[[0,6,2],[0,8,2],[1,7,0],[1,8,0],[2,0,0],[2,2,2],[2,8,2],[3,1,0],[3,2,1],[3,6,0],[3,6,1],[4,8,0],[5,3,1],[5,6,1],[5,6,2],[5,7,1],[6,4,2],[6,8,2],[7,2,0],[7,3,0],[8,0,2],[8,2,2],[8,4,0],[8,6,0],[9,0,0],[9,1,1],[9,2,1],[9,2,2]]",28,269,11322,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s12_1f13a8dd2047ad92,1f13a8dd2047ad92,10,37,12,756307107597517807,0.09,3,1,"[[0,5,0],[0,6,0],[0,6,1],[0,8,2],[1,0,0],[1,2,2],[1,5,1],[1,6,0],[1,7,2],[3,4,2],[3,6,1],[3,7,1],[4,3,1],[4,5,0],[5,2,0],[6,0,1],[6,1,0],[6,1,1],[6,2,2],[6,3,2],[6,4,1],[6,5,1],[6,6,2],[7,0,2],[7,1,0],[8,3,2],[8,4,0],[8,6,0],[8,7,1],[9,2,1],[9,4,2]]",31,266,11211,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s13_93f605ca6827696a,93f605ca6827696a,10,37,13,2226008216085713036,0.09,3,2,"[[0,2,1],[0,7,2],[2,0,0],[2,0,1],[2,2,1],[3,0,1],[3,3,1],[3,4,2],[3,6,1],[3,8,1],[4,3,1],[5,5,1],[5,5,2],[5,7,1],[5,7,2],[6,1,2],[6,2,1],[6,3,1],[6,8,2],[7,3,0],[7,4,2],[7,7,2],[8,0,0],[8,1,1],[8,5,2],[8,6,0],[9,7,1],[9,8,0]]",28,269,11322,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s14_32e2a21ce48d0fc5,32e2a21ce48d0fc5,10,37,14,7118133393789771309,0.09,3,3,"[[0,0,0],[0,1,0],[0,3,1],[0,8,0],[1,5,1],[2,0,1],[2,5,0],[2,5,2],[3,0,2],[4,8,0],[5,0,2],[5,1,1],[5,7,2],[5,8,0],[7,2,1],[8,0,1],[8,0,2],[8,1,1],[8,6,0],[8,7,1],[9,1,1],[9,1,2],[9,5,2],[9,8,2]]",24,273,11470,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s15_c1810d873c02c584,c1810d873c02c584,10,37,15,770901651841535561,0.09,3,4,"[[0,1,2],[0,4,1],[0,5,2],[1,7,1],[2,1,0],[2,5,0],[2,7,2],[3,0,1],[3,1,1],[3,1,2],[3,8,0],[4,5,2],[4,7,2],[5,1,1],[5,2,0],[5,2,1],[6,8,2],[7,1,0],[7,6,1],[7,7,0],[7,8,1],[8,1,1],[8,3,0],[9,3,2],[9,7,1]]",25,272,11433,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s16_e98aa29650b2ea02,e98aa29650b2ea02,10,37,16,8952077255113282442,0.11,4,1,"[[0,3,1],[0,6,1],[1,0,1],[1,1,1],[2,1,2],[3,4,0],[5,0,1],[5,1,1],[5,4,0],[5,6,1],[5,8,2],[6,0,2],[6,2,0],[6,3,0],[7,2,2],[7,4,2],[7,6,1],[8,0,2],[8,1,1],[8,3,0],[8,5,0],[9,0,0],[9,3,1],[9,6,0]]",24,273,11470,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s17_254bbe0f0ecfc831,254bbe0f0ecfc831,10,37,17,2505169883078352452,0.11,4,2,"[[1,4,2],[2,0,1],[2,4,2],[3,0,1],[3,7,1],[5,2,1],[5,4,0],[5,4,2],[6,1,2],[6,4,0],[6,6,1],[6,7,1],[7,2,2],[7,4,0],[7,4,1],[8,4,0],[9,1,0],[9,1,2],[9,7,1]]",19,278,11655,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s18_5c40b37f2de9cbb0,5c40b37f2de9cbb0,10,37,18,3863709838353858356,0.11,4,3,"[[0,1,1],[0,2,0],[0,5,0],[0,8,0],[0,8,2],[1,0,0],[2,5,0],[2,5,1],[2,7,0],[3,0,0],[3,0,1],[3,1,1],[3,2,0],[4,2,1],[4,3,0],[5,1,0],[5,1,2],[5,4,1],[6,2,1],[6,5,1],[7,0,0],[7,0,1],[7,3,0],[7,5,0],[8,2,0],[8,8,2],[9,1,0],[9,3,0],[9,5,0],[9,7,1]]",30,267,11248,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s19_54afaa0fb6c1f9c5,54afaa0fb6c1f9c5,10,37,19,5702801422479135375,0.11,4,4,"[[0,3,0],[0,5,0],[0,7,0],[0,8,2],[3,1,2],[4,0,2],[4,1,1],[4,2,0],[4,4,1],[5,0,0],[5,7,1],[6,4,0],[6,8,0],[7,0,0],[7,7,0],[8,2,1],[8,3,0],[8,6,0],[9,3,0],[9,3,1],[9,7,0],[9,7,1],[9,8,0],[9,8,1]]",24,273,11470,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s20_20633492cf18859c,20633492cf18859c,10,37,20,8121470916244141885,0.03,0,1,"[[0,6,2],[4,2,1],[4,4,2],[6,7,2],[8,3,1],[9,8,1]]",6,291,12136,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s21_3b9c8d881f09b8c4,3b9c8d881f09b8c4,10,37,21,4789629333601038828,0.03,0,2,"[[5,8,1],[6,0,2],[6,7,0],[8,1,0],[9,8,0],[9,8,1]]",6,291,12136,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s22_d169676b529a5ad9,d169676b529a5ad9,10,37,22,1642650940669327389,0.03,0,3,"[[0,0,2],[2,3,0],[7,2,0],[7,8,1]]",4,293,12210,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s23_e055cfa0055b478e,e055cfa0055b478e,10,37,23,3422363686219601524,0.03,0,4,"[[0,0,2],[1,7,1],[2,0,0],[2,1,0],[2,7,1],[2,8,2],[3,2,1],[5,5,2],[5,8,1],[7,1,2],[7,6,2]]",11,286,11951,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s24_b7c1b44d0e9158a2,b7c1b44d0e9158a2,10,37,24,7286207936906787734,0.03,0,5,"[[2,4,0],[2,5,2],[5,5,0],[5,8,2],[6,3,1],[8,3,1],[9,0,1],[9,0,2],[9,1,0],[9,3,0]]",10,287,11988,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s25_b15e9593cb6d5b77,b15e9593cb6d5b77,10,37,25,6151216505867016921,0.03,0,6,"[[0,4,2],[0,5,1],[2,7,2],[3,5,2],[4,7,2],[8,8,1]]",6,291,12136,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s26_f3a78accf55206d9,f3a78accf55206d9,10,37,26,3420102240017255828,0.03,0,7,"[[0,1,2],[1,0,2],[3,1,1],[3,5,2],[4,2,0],[4,6,1],[5,0,2],[5,1,0],[6,1,2],[8,1,1]]",10,287,11988,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s27_ceb6596d6ba66510,ceb6596d6ba66510,10,37,27,7727031261169643341,0.03,0,8,"[[0,7,2],[3,1,2],[3,8,1],[5,0,1],[7,0,2],[9,5,1]]",6,291,12136,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s28_9baa21bf38d2bfbb,9baa21bf38d2bfbb,10,37,28,426885064794867332,0.03,0,9,"[[1,4,1],[2,0,2],[3,1,2],[4,8,0],[5,7,2],[6,0,0],[8,5,0]]",7,290,12099,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s29_4d01c7126e2fff33,4d01c7126e2fff33,10,37,29,4266201125020524958,0.03,0,10,"[[0,7,1],[0,8,0],[1,5,2],[1,8,2],[2,6,1],[7,2,2]]",6,291,12136,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s30_fa402294210d328a,fa402294210d328a,10,37,30,7168838990512910624,0.03,0,11,"[[0,1,1],[0,3,0],[0,4,0],[1,0,0],[1,0,2],[1,2,2],[1,7,0],[4,6,1],[5,2,1],[5,3,2],[7,5,1],[7,7,0],[9,3,0]]",13,284,11877,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s31_1e26ffe0e3824879,1e26ffe0e3824879,10,37,31,959734137033983031,0.03,0,12,"[[1,2,0],[3,2,2],[4,2,0],[4,3,2],[4,4,2],[9,1,2],[9,4,1]]",7,290,12099,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s32_8a17fdb1745bd930,8a17fdb1745bd930,10,37,32,3228524375457058417,0.03,0,13,"[[0,5,2],[0,6,0],[3,4,0],[4,1,0],[9,6,0]]",5,292,12173,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s33_d792fddce42a6328,d792fddce42a6328,10,37,33,7872845548146180306,0.03,0,14,"[[0,1,2],[0,6,2],[0,8,2],[1,8,2],[2,1,2],[2,2,0],[5,8,1],[6,4,0],[6,6,0],[8,2,1],[9,2,0]]",11,286,11951,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s34_2e9331093c87c7bf,2e9331093c87c7bf,10,37,34,4486707401073691903,0.03,0,15,"[[1,8,1],[2,8,2],[3,2,1],[4,0,1],[7,5,2],[7,8,0]]",6,291,12136,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s35_65962536d3c1a781,65962536d3c1a781,10,37,35,3496555140483472241,0.03,0,16,"[[0,0,2],[1,3,2],[2,2,1],[4,3,1],[4,8,1],[6,0,2],[7,4,2],[7,7,1],[9,0,0],[9,0,2],[9,2,1],[9,8,1]]",12,285,11914,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s36_a321219a7498e9b6,a321219a7498e9b6,10,37,36,1504531203336884599,0.05,1,1,"[[4,4,2],[4,6,2],[4,8,2],[6,7,2],[7,2,2],[7,4,2],[7,7,1],[8,0,1],[8,0,2]]",9,288,12025,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s37_5cf099614bee1ca5,5cf099614bee1ca5,10,37,37,8778488479829369811,0.05,1,2,"[[3,1,1],[4,8,2],[6,0,0],[7,1,1],[7,3,0],[7,6,0],[9,2,1],[9,6,2]]",8,289,12062,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s38_f7c5200ed356be07,f7c5200ed356be07,10,37,38,1943006755079105830,0.05,1,3,"[[0,1,2],[0,3,0],[0,7,1],[1,8,0],[2,4,0],[3,0,2],[3,2,0],[3,3,1],[3,4,1],[4,8,0]]",10,287,11988,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s39_a5421d0f9cb0e065,a5421d0f9cb0e065,10,37,39,4873549453997109935,0.05,1,4,"[[0,0,2],[1,8,2],[2,3,2],[2,8,2],[3,2,1],[4,7,2],[5,0,0],[5,1,0],[5,3,0],[6,3,1],[6,6,0],[6,8,0],[7,2,0],[7,5,2]]",14,283,11840,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s40_30fdbd2739b4f9c6,30fdbd2739b4f9c6,10,37,40,654733763099560139,0.05,1,5,"[[1,3,0],[1,5,2],[2,8,1],[3,8,2],[4,4,2],[5,6,1],[6,3,1],[6,8,1],[7,3,1],[9,2,1],[9,7,1]]",11,286,11951,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s41_af8dfb69890c126c,af8dfb69890c126c,10,37,41,4455848970668094077,0.05,1,6,"[[1,5,1],[3,3,1],[5,2,0],[5,8,2],[7,3,1],[7,5,0],[7,6,0],[7,8,0],[8,3,2],[9,4,2]]",10,287,11988,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s42_cb52a2814a41fae6,cb52a2814a41fae6,10,37,42,2199850061951042141,0.05,1,7,"[[0,1,2],[4,2,1],[5,3,1],[5,3,2],[5,4,1],[6,0,0],[7,2,0],[8,0,0],[8,6,1],[9,4,1]]",10,287,11988,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s43_c55f5194dcb5fb29,c55f5194dcb5fb29,10,37,43,5664833537798280113,0.05,1,8,"[[0,1,2],[2,0,1],[2,3,0],[3,2,1],[3,6,2],[5,5,0],[6,6,1],[7,5,1],[9,1,2]]",9,288,12025,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
cklr_m10_s44_be54cb553437c089,be54cb553437c089,10,37,44,5607586724042360372,0.05,1,9,"[[0,8,2],[1,1,1],[1,8,0],[2,4,2],[3,1,2],[3,7,0],[4,0,2],[5,0,1],[5,6,0],[7,0,1],[7,5,2],[7,7,2],[8,1,0],[8,4,0],[9,1,2]]",15,282,11803,"[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1023,10,10,0
